,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_level,Kmeans cluster,Color,Advice
3233,16753.0,59,1,223.92,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3234,16754.0,373,1,2002.4,1,1,4,6,Loyal Customers,3,black,Direct social media messaging
3235,16755.0,115,3,1475.43,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3236,16756.0,215,1,239.4,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3237,16757.0,319,1,106.83,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3238,16758.0,66,1,369.34,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3239,16759.0,8,3,789.79,4,2,3,9,Best Customers,0,red,Huge product discount
3240,16761.0,97,1,316.62,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3241,16762.0,20,3,1207.24,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3242,16763.0,199,1,611.85,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3243,16764.0,4,13,2790.95,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3244,16765.0,295,1,34.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3245,16766.0,274,3,3821.73,1,2,4,7,Loyal Customers,3,black,Direct social media messaging
3246,16767.0,31,11,5575.56,3,4,4,11,Best Customers,1,blue,Promotion of new offers
3247,16768.0,48,3,478.09,3,2,2,7,Loyal Customers,0,red,Huge product discount
3248,16769.0,261,1,361.54,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3249,16770.0,58,5,757.1,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
3250,16771.0,34,7,2830.93,3,3,4,10,Best Customers,1,blue,Promotion of new offers
3251,16773.0,58,1,171.59,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3252,16774.0,68,4,661.52,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
3253,16775.0,11,12,3046.22,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3254,16776.0,61,1,371.54,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3255,16777.0,81,2,222.62,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3256,16778.0,75,2,245.94,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3257,16779.0,3,28,14799.47,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3258,16780.0,101,2,422.24,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3259,16781.0,373,1,311.25,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3260,16782.0,11,14,2275.07,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3261,16784.0,20,1,107.6,3,1,1,5,Loyal Customers,0,red,Huge product discount
3262,16788.0,124,2,594.39,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3263,16789.0,9,1,80.8,4,1,1,6,Loyal Customers,0,red,Huge product discount
3264,16790.0,4,7,5858.22,4,3,4,11,Best Customers,1,blue,Promotion of new offers
3265,16791.0,30,7,1705.78,3,3,3,9,Best Customers,1,blue,Promotion of new offers
3266,16792.0,283,2,110.38,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3267,16793.0,58,1,243.84,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3268,16794.0,2,10,1196.5,4,4,3,11,Best Customers,1,blue,Promotion of new offers
3269,16795.0,366,1,414.88,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3270,16796.0,90,1,305.62,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3271,16800.0,12,1,1162.65,4,1,3,8,Loyal Customers,0,red,Huge product discount
3272,16801.0,164,4,1594.23,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
3273,16803.0,66,1,332.3,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3274,16804.0,24,3,536.99,3,2,2,7,Loyal Customers,0,red,Huge product discount
3275,16805.0,174,2,460.59,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3276,16806.0,104,4,762.16,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3277,16807.0,143,3,1121.59,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3278,16808.0,100,2,288.42,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3279,16809.0,24,5,914.69,3,3,3,9,Best Customers,1,blue,Promotion of new offers
3280,16810.0,193,1,309.54,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3281,16811.0,5,3,8121.55,4,2,4,10,Best Customers,1,blue,Promotion of new offers
3282,16812.0,361,1,479.35,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3283,16813.0,9,13,2015.54,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3284,16814.0,15,22,7997.22,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3285,16816.0,104,4,417.06,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
3286,16817.0,3,9,1604.75,4,4,3,11,Best Customers,1,blue,Promotion of new offers
3287,16818.0,11,12,5455.91,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3288,16820.0,96,1,497.61,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3289,16823.0,228,1,358.38,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3290,16824.0,16,2,460.64,4,1,2,7,Loyal Customers,0,red,Huge product discount
3291,16825.0,39,2,775.18,3,1,3,7,Loyal Customers,0,red,Huge product discount
3292,16826.0,52,2,349.55,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3293,16828.0,94,2,128.5,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3294,16829.0,157,1,197.22,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3295,16830.0,39,1,325.91,3,1,2,6,Loyal Customers,0,red,Huge product discount
3296,16832.0,185,3,199.15,1,2,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3297,16833.0,2,4,1106.53,4,2,3,9,Best Customers,0,red,Huge product discount
3298,16834.0,228,1,413.46,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3299,16835.0,129,2,180.85,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3300,16836.0,40,3,1792.6,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3301,16837.0,32,11,3170.98,3,4,4,11,Best Customers,1,blue,Promotion of new offers
3302,16838.0,198,2,588.85,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3303,16839.0,9,36,17818.9,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3304,16841.0,37,7,1864.41,3,3,3,9,Best Customers,1,blue,Promotion of new offers
3305,16842.0,101,3,1264.19,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3306,16843.0,43,16,10126.01,3,4,4,11,Best Customers,1,blue,Promotion of new offers
3307,16846.0,51,1,214.32,3,1,1,5,Loyal Customers,0,red,Huge product discount
3308,16847.0,44,1,193.44,3,1,1,5,Loyal Customers,0,red,Huge product discount
3309,16848.0,53,1,281.42,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3310,16849.0,187,1,124.57,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3311,16850.0,334,1,332.41,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3312,16851.0,5,3,342.45,4,2,2,8,Loyal Customers,0,red,Huge product discount
3313,16852.0,11,2,144.91,4,1,1,6,Loyal Customers,0,red,Huge product discount
3314,16855.0,24,2,328.4,3,1,2,6,Loyal Customers,0,red,Huge product discount
3315,16856.0,15,1,35.4,4,1,1,6,Loyal Customers,0,red,Huge product discount
3316,16858.0,369,2,7711.14,1,1,4,6,Loyal Customers,3,black,Direct social media messaging
3317,16859.0,145,3,760.56,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
3318,16861.0,60,2,173.76,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3319,16863.0,32,2,502.8,3,1,2,6,Loyal Customers,0,red,Huge product discount
3320,16866.0,141,3,207.74,2,2,1,5,Loyal Customers,2,green,Products advertisment via mail
3321,16869.0,23,4,816.52,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3322,16871.0,23,6,2812.34,3,3,4,10,Best Customers,1,blue,Promotion of new offers
3323,16872.0,78,3,680.02,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
3324,16873.0,5,6,7123.62,4,3,4,11,Best Customers,1,blue,Promotion of new offers
3325,16875.0,68,5,2095.53,2,3,4,9,Best Customers,3,black,Direct social media messaging
3326,16877.0,13,6,846.62,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3327,16878.0,85,1,13.3,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3328,16880.0,31,7,1491.43,3,3,3,9,Best Customers,1,blue,Promotion of new offers
3329,16881.0,67,1,432.0,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3330,16882.0,67,3,705.12,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
3331,16883.0,188,2,272.48,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3332,16884.0,38,2,429.84,3,1,2,6,Loyal Customers,0,red,Huge product discount
3333,16885.0,16,5,532.96,4,3,2,9,Best Customers,0,red,Huge product discount
3334,16887.0,36,1,192.33,3,1,1,5,Loyal Customers,0,red,Huge product discount
3335,16889.0,195,3,1578.67,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
3336,16891.0,2,8,12844.39,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3337,16892.0,2,5,518.19,4,3,2,9,Best Customers,0,red,Huge product discount
3338,16893.0,367,1,145.93,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3339,16895.0,65,1,202.27,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3340,16897.0,300,2,289.78,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3341,16898.0,27,3,499.53,3,2,2,7,Loyal Customers,0,red,Huge product discount
3342,16899.0,8,6,1271.06,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3343,16900.0,17,3,883.11,4,2,3,9,Best Customers,0,red,Huge product discount
3344,16902.0,117,1,1706.88,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
3345,16903.0,30,1,363.2,3,1,2,6,Loyal Customers,0,red,Huge product discount
3346,16904.0,5,18,8115.03,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3347,16905.0,6,7,3037.6,4,3,4,11,Best Customers,1,blue,Promotion of new offers
3348,16906.0,82,4,559.59,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
3349,16907.0,30,5,928.76,3,3,3,9,Best Customers,1,blue,Promotion of new offers
3350,16909.0,73,1,379.14,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3351,16910.0,5,9,2103.67,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3352,16912.0,29,12,2746.1,3,4,4,11,Best Customers,1,blue,Promotion of new offers
3353,16913.0,291,1,113.44,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3354,16914.0,37,1,183.76,3,1,1,5,Loyal Customers,0,red,Huge product discount
3355,16915.0,10,8,716.94,4,4,3,11,Best Customers,1,blue,Promotion of new offers
3356,16916.0,24,2,562.41,3,1,2,6,Loyal Customers,0,red,Huge product discount
3357,16917.0,277,1,391.52,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3358,16918.0,50,7,1075.14,3,3,3,9,Best Customers,1,blue,Promotion of new offers
3359,16919.0,157,11,2592.25,1,4,4,9,Best Customers,3,black,Direct social media messaging
3360,16921.0,62,1,154.18,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3361,16923.0,13,19,7069.08,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3362,16924.0,22,3,829.89,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3363,16926.0,372,1,230.25,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3364,16927.0,116,3,543.05,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
3365,16928.0,81,19,3306.55,2,4,4,10,Best Customers,1,blue,Promotion of new offers
3366,16929.0,4,7,1295.39,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3367,16930.0,27,3,378.89,3,2,2,7,Loyal Customers,0,red,Huge product discount
3368,16931.0,6,22,4782.62,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3369,16932.0,54,1,150.23,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3370,16933.0,2,2,563.23,4,1,2,7,Loyal Customers,0,red,Huge product discount
3371,16934.0,55,2,931.03,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
3372,16936.0,26,1,261.9,3,1,1,5,Loyal Customers,0,red,Huge product discount
3373,16938.0,9,4,2711.68,4,2,4,10,Best Customers,1,blue,Promotion of new offers
3374,16940.0,53,3,3049.88,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
3375,16942.0,13,9,1904.99,4,4,3,11,Best Customers,1,blue,Promotion of new offers
3376,16943.0,212,4,1737.63,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
3377,16945.0,22,19,4336.86,3,4,4,11,Best Customers,1,blue,Promotion of new offers
3378,16947.0,236,1,406.48,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3379,16948.0,139,3,399.02,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
3380,16949.0,4,6,1286.27,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3381,16950.0,57,10,27298.04,2,4,4,10,Best Customers,1,blue,Promotion of new offers
3382,16951.0,135,3,1277.75,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3383,16952.0,110,2,167.61,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3384,16953.0,31,1,20.8,3,1,1,5,Loyal Customers,0,red,Huge product discount
3385,16954.0,1,9,2085.08,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3386,16955.0,185,4,518.67,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
3387,16956.0,10,2,340.81,4,1,2,7,Loyal Customers,0,red,Huge product discount
3388,16957.0,240,2,416.64,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3389,16959.0,88,1,117.35,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3390,16960.0,39,3,507.05,3,2,2,7,Loyal Customers,0,red,Huge product discount
3391,16961.0,117,1,234.17,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3392,16963.0,188,1,110.55,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3393,16965.0,227,1,201.19,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3394,16966.0,9,8,3201.76,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3395,16967.0,190,1,319.02,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3396,16968.0,5,3,447.73,4,2,2,8,Loyal Customers,0,red,Huge product discount
3397,16969.0,40,3,633.13,3,2,2,7,Loyal Customers,0,red,Huge product discount
3398,16971.0,39,1,357.21,3,1,2,6,Loyal Customers,0,red,Huge product discount
3399,16976.0,268,1,251.52,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3400,16978.0,78,1,344.33,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3401,16979.0,4,6,1852.0,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3402,16980.0,256,4,22865.48,1,2,4,7,Loyal Customers,3,black,Direct social media messaging
3403,16982.0,61,1,384.06,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3404,16983.0,13,7,1903.95,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3405,16984.0,89,2,4459.52,2,1,4,7,Loyal Customers,3,black,Direct social media messaging
3406,16985.0,18,10,5464.12,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3407,16986.0,30,2,1873.2,3,1,3,7,Loyal Customers,0,red,Huge product discount
3408,16987.0,4,9,3217.37,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3409,16988.0,6,1,126.12,4,1,1,6,Loyal Customers,0,red,Huge product discount
3410,16989.0,8,7,1192.46,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3411,16990.0,219,1,179.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3412,16992.0,11,6,1636.16,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3413,16996.0,31,24,30330.83,3,4,4,11,Best Customers,1,blue,Promotion of new offers
3414,16997.0,289,3,702.0,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
3415,16998.0,150,4,295.0,1,2,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3416,16999.0,24,2,484.82,3,1,2,6,Loyal Customers,0,red,Huge product discount
3417,17001.0,1,11,3989.57,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3418,17002.0,86,3,1493.73,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3419,17004.0,47,2,1312.14,3,1,3,7,Loyal Customers,0,red,Huge product discount
3420,17006.0,5,4,781.78,4,2,3,9,Best Customers,0,red,Huge product discount
3421,17007.0,51,6,889.93,3,3,3,9,Best Customers,1,blue,Promotion of new offers
3422,17010.0,19,1,195.36,3,1,1,5,Loyal Customers,0,red,Huge product discount
3423,17011.0,31,1,270.9,3,1,1,5,Loyal Customers,0,red,Huge product discount
3424,17014.0,9,3,583.43,4,2,2,8,Loyal Customers,0,red,Huge product discount
3425,17015.0,29,3,1838.61,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3426,17017.0,3,20,8694.26,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3427,17018.0,41,2,920.1,3,1,3,7,Loyal Customers,0,red,Huge product discount
3428,17019.0,12,4,1258.08,4,2,3,9,Best Customers,0,red,Huge product discount
3429,17022.0,32,1,71.0,3,1,1,5,Loyal Customers,0,red,Huge product discount
3430,17024.0,46,4,403.06,3,2,2,7,Loyal Customers,0,red,Huge product discount
3431,17025.0,61,3,357.77,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
3432,17026.0,186,2,154.83,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3433,17027.0,79,6,877.56,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
3434,17029.0,111,2,716.0,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
3435,17030.0,64,1,146.87,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3436,17031.0,12,2,380.35,4,1,2,7,Loyal Customers,0,red,Huge product discount
3437,17033.0,87,3,1024.38,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3438,17034.0,17,4,7789.21,4,2,4,10,Best Customers,1,blue,Promotion of new offers
3439,17035.0,246,2,433.53,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3440,17037.0,88,1,1267.32,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
3441,17038.0,31,1,112.4,3,1,1,5,Loyal Customers,0,red,Huge product discount
3442,17040.0,138,1,449.73,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3443,17041.0,27,3,1071.49,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3444,17042.0,3,5,1036.58,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3445,17043.0,33,4,1735.18,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3446,17044.0,26,1,948.48,3,1,3,7,Loyal Customers,0,red,Huge product discount
3447,17045.0,114,3,339.44,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
3448,17046.0,158,1,642.02,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3449,17047.0,86,3,1100.9,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3450,17048.0,118,3,925.35,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3451,17049.0,3,9,5655.03,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3452,17050.0,97,6,3185.64,2,3,4,9,Best Customers,3,black,Direct social media messaging
3453,17051.0,195,1,240.89,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3454,17052.0,29,1,399.09,3,1,2,6,Loyal Customers,0,red,Huge product discount
3455,17053.0,131,1,498.48,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3456,17054.0,29,6,6044.98,3,3,4,10,Best Customers,1,blue,Promotion of new offers
3457,17058.0,82,3,1179.89,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3458,17059.0,30,5,3080.39,3,3,4,10,Best Customers,1,blue,Promotion of new offers
3459,17060.0,267,1,234.24,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3460,17061.0,74,12,5237.23,2,4,4,10,Best Customers,1,blue,Promotion of new offers
3461,17062.0,314,4,533.33,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
3462,17063.0,22,7,1461.14,3,3,3,9,Best Customers,1,blue,Promotion of new offers
3463,17064.0,59,3,855.45,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3464,17065.0,144,1,112.35,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3465,17068.0,13,23,9382.74,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3466,17069.0,29,11,2722.2,3,4,4,11,Best Customers,1,blue,Promotion of new offers
3467,17070.0,115,1,304.24,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3468,17071.0,29,10,4728.64,3,4,4,11,Best Customers,1,blue,Promotion of new offers
3469,17073.0,18,4,1446.09,4,2,3,9,Best Customers,0,red,Huge product discount
3470,17075.0,18,4,834.12,4,2,3,9,Best Customers,0,red,Huge product discount
3471,17076.0,37,3,841.08,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3472,17078.0,37,2,370.52,3,1,2,6,Loyal Customers,0,red,Huge product discount
3473,17079.0,79,1,118.8,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3474,17080.0,23,2,287.62,3,1,1,5,Loyal Customers,0,red,Huge product discount
3475,17081.0,26,2,288.91,3,1,1,5,Loyal Customers,0,red,Huge product discount
3476,17082.0,34,2,2003.85,3,1,4,8,Loyal Customers,3,black,Direct social media messaging
3477,17083.0,110,3,1405.78,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3478,17084.0,36,2,2747.99,3,1,4,8,Loyal Customers,3,black,Direct social media messaging
3479,17085.0,124,5,1562.4,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
3480,17086.0,8,7,4291.31,4,3,4,11,Best Customers,1,blue,Promotion of new offers
3481,17088.0,29,4,1991.01,3,2,4,9,Best Customers,3,black,Direct social media messaging
3482,17090.0,5,8,5010.87,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3483,17091.0,3,9,3827.76,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3484,17092.0,51,4,1774.03,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3485,17094.0,323,1,302.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3486,17095.0,23,3,1324.16,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3487,17096.0,16,4,1022.13,4,2,3,9,Best Customers,0,red,Huge product discount
3488,17097.0,3,11,1365.95,4,4,3,11,Best Customers,1,blue,Promotion of new offers
3489,17100.0,19,2,971.74,3,1,3,7,Loyal Customers,0,red,Huge product discount
3490,17101.0,11,5,3896.12,4,3,4,11,Best Customers,1,blue,Promotion of new offers
3491,17102.0,262,1,25.5,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3492,17105.0,160,2,665.78,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3493,17107.0,34,6,10797.48,3,3,4,10,Best Customers,1,blue,Promotion of new offers
3494,17109.0,30,7,889.54,3,3,3,9,Best Customers,1,blue,Promotion of new offers
3495,17110.0,166,1,163.3,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3496,17111.0,48,1,231.61,3,1,1,5,Loyal Customers,0,red,Huge product discount
3497,17114.0,6,8,801.12,4,4,3,11,Best Customers,1,blue,Promotion of new offers
3498,17115.0,9,3,837.5,4,2,3,9,Best Customers,0,red,Huge product discount
3499,17117.0,289,1,116.2,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3500,17118.0,318,1,157.02,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3501,17119.0,4,2,606.91,4,1,2,7,Loyal Customers,0,red,Huge product discount
3502,17120.0,234,1,307.46,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3503,17122.0,120,1,138.32,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3504,17123.0,162,1,345.3,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3505,17124.0,186,1,294.24,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3506,17125.0,51,1,226.5,3,1,1,5,Loyal Customers,0,red,Huge product discount
3507,17126.0,153,5,989.45,1,3,3,7,Loyal Customers,3,black,Direct social media messaging
3508,17128.0,335,1,157.09,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3509,17131.0,6,5,2463.17,4,3,4,11,Best Customers,1,blue,Promotion of new offers
3510,17133.0,16,7,4892.24,4,3,4,11,Best Customers,1,blue,Promotion of new offers
3511,17134.0,107,2,413.2,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3512,17135.0,17,7,1139.73,4,3,3,10,Best Customers,1,blue,Promotion of new offers
3513,17138.0,276,1,380.5,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3514,17139.0,16,12,10650.77,4,4,4,12,Best Customers,1,blue,Promotion of new offers
3515,17140.0,248,2,477.57,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3516,17142.0,240,1,579.0,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
3517,17144.0,2,2,984.57,4,1,3,8,Loyal Customers,0,red,Huge product discount
3518,17146.0,106,3,749.78,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
3519,17147.0,23,4,1714.59,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3520,17148.0,52,1,124.88,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
3521,17152.0,195,3,1689.5,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
3522,17153.0,25,1,213.78,3,1,1,5,Loyal Customers,0,red,Huge product discount
3523,17154.0,76,1,329.34,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3524,17155.0,18,6,2144.35,4,3,4,11,Best Customers,1,blue,Promotion of new offers
3525,17157.0,8,2,319.0,4,1,2,7,Loyal Customers,0,red,Huge product discount
3526,17158.0,33,3,1266.97,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3527,17159.0,22,3,1536.0,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
3528,17160.0,32,6,3518.03,3,3,4,10,Best Customers,1,blue,Promotion of new offers
3529,17162.0,29,11,2944.78,3,4,4,11,Best Customers,1,blue,Promotion of new offers
3530,17163.0,22,2,293.1,3,1,1,5,Loyal Customers,0,red,Huge product discount
3531,17164.0,33,7,2467.35,3,3,4,10,Best Customers,1,blue,Promotion of new offers
3532,17165.0,285,4,5095.21,1,2,4,7,Loyal Customers,3,black,Direct social media messaging
3533,17166.0,39,2,206.34,3,1,1,5,Loyal Customers,0,red,Huge product discount
3534,17169.0,58,2,835.78,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
3535,17171.0,290,1,224.91,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
3536,17172.0,79,1,317.76,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
3537,17173.0,6,8,3766.6,4,4,4,12,Best Customers,1,blue,Promotion of new offers
